受管系统名称               产品代码 版本      状态
ALM-DB-P02ASFSdp:UAGENT00        UA   06.00.00.00 Y 
Primary:ALM-DB-P02:NT            NT   06.23.01.00 Y 
REPDB:ALM-DB-P02:RZ              RZ   06.31.02.02 Y 
Primary:ALM-APP-P01:NT           NT   06.23.01.00 Y 
CCS-INT-APP-P01:LZ               LZ   06.23.01.00 Y 
CCS-INT-APP-P01:KUL              UL   06.23.05.00 Y 
CCS-INT-APP-P01:UA               UM   06.23.01.00 Y 
CCS-INT-APP-P01ASFSdp:UAGENT00   UA   06.00.00.00 Y 
CCS-INT-APP-P01:N99_LINUXEXT00   N9   06.00.01.XX Y 
Primary:YAOYAO-WEB-P01:KHTA      HT   07.10.04.00 Y 
CCS-INT-APP-P01:M03_APPMONEXT00  M0   06.00.00.XX Y 
YAOYAO:YAOYAO-WEB-P01:KHTP       HT   07.10.04.XX Y 
YAOYAO-WEB-P01:LZ                LZ   06.23.01.00 Y 
YAOYAO-WEB-P01:KUL               UL   06.23.05.00 Y 
CCS-INT-APP-P01:P40_VCSEXT00     P4   06.00.00.XX Y 
YAOYAO-WEB-P01:UA                UM   06.23.01.00 Y 
YAOYAO-WEB-P01ASFSdp:UAGENT00    UA   06.00.00.00 Y 
YAOYAO-WEB-P01:M03_APPMONEXT00   M0   06.00.00.XX Y 
BL680-128:LZ                     LZ   06.23.01.00 Y 
BL680-128:KUL                    UL   06.23.05.00 Y 
YAOYAO-WEB-P01:N99_LINUXEXT00    N9   06.00.00.XX Y 
BL680-128:UA                     UM   06.23.01.00 Y 
BL680-128ASFSdp:UAGENT00         UA   06.00.00.00 Y 
BL680-128:N99_LINUXEXT00         N9   06.00.03.XX Y 
YAOYAO-WEB-P01:P40_VCSEXT00      P4   06.00.00.XX Y 
BL680-128:M03_APPMONEXT00        M0   06.00.00.XX Y 
BL680-128:P40_VCSEXT00           P4   06.00.00.XX Y 
EBMP-APP-P03:KUL                 UL   06.23.05.00 Y 
10.1.48.224_CCDSS:UMP-JMX:01     01   06.23.00.02 Y 
10.1.48.193_FRQ:UMP-JMX2:01      01   06.23.00.02 Y 
10.1.48.131_AAP:UMP-JMX3:01      01   06.23.00.02 Y 
UMP-DA-ITM-02:KUL                UL   06.23.05.00 Y 
UMP-DA-ITM-02:UA                 UM   06.23.01.00 Y 
UMP-DA-ITM-02ASFSdp:UAGENT00     UA   06.00.00.00 Y 
UMP-DA-ITM-02:M03_APPMONEXT00    M0   06.00.00.XX Y 
UMP-DA-ITM-02:N99_LINUXEXT00     N9   06.00.00.XX Y 
UMP-DA-ITM-02:P40_VCSEXT00       P4   06.00.00.XX Y 
SOLARWINDS-HQ3:UA                UM   06.23.01.00 Y 
Solarwinds-HQ3ASFSdp:UAGENT00    UA   06.00.00.00 Y 
GZITUMP01:LZ                     LZ   06.23.01.00 Y 
ITUMP:GZITUMP01:RZ               RZ   06.31.00.00 Y 
RZ:ITUMP-ITUMP-GZITUMP01:RDB     RZ   06.31.00.XX Y 
GZITUMP01:KUL                    UL   06.23.01.00 Y 
KMITUMP01:LZ                     LZ   06.23.01.00 Y 
ITUMP:KMITUMP01:RZ               RZ   06.31.00.00 Y 
RZ:ITUMP-ITUMP-KMITUMP01:RDB     RZ   06.31.00.XX Y 
MSG-WXTS-APP-P01:KUL             UL   06.23.05.00 Y 
Primary:BL680-139-BDC:NT         NT   06.23.01.00 Y 
SOLARWINDS-HQ1:UA                UM   06.23.01.00 Y 
Solarwinds-HQ1ASFSdp:UAGENT00    UA   06.00.00.00 Y 
Primary:SOLARWINDS-HQ1:NT        NT   06.23.01.00 Y 
ktrade-sd-app03:LZ               LZ   06.23.01.00 Y 
ktrade-sd-app03:KUL              UL   06.23.05.00 Y 
ktrade-sd-app03:UA               UM   06.23.01.00 Y 
ktrade-sd-app03ASFSdp:UAGENT00   UA   06.00.00.00 Y 
ktrade-sd-app03:N99_LINUXEXT00   N9   06.00.02.XX Y 
ktrade-sd-app03:M03_APPMONEXT00  M0   06.00.00.XX Y 
ktrade-sd-app03:P40_VCSEXT00     P4   06.00.00.XX Y 
rade-sd-app03:R23CHECK_MONITOR00 R2   06.00.00.XX Y 
Primary:SLWDB1:NT                NT   06.23.01.00 Y 
SLWDB1:UA                        UM   06.23.01.00 Y 
SLWDB1ASFSdp:UAGENT00            UA   06.00.00.00 Y 
SOLARWINDS-HQ2:UA                UM   06.23.01.00 Y 
Solarwinds-HQ2ASFSdp:UAGENT00    UA   06.00.00.00 Y 
Primary:SOLARWINDS-HQ2:NT        NT   06.23.01.00 Y 
RZ:ebisdb-ebisdb-P750041P1:RDB   RZ   06.31.02.XX N 
ebisdb:P750041P1:RZ              RZ   06.31.02.02 N 
QMEMBFE:P750041P1:MQ             MQ   07.10.01.00 N 
QMFXPS:P750041P1:MQ              MQ   07.10.01.00 N 
QMJGQZ:P750041P1:MQ              MQ   07.10.01.00 N 
QMSWIFT:P750041P1:MQ             MQ   07.10.01.00 N 
QM_BANK0007:P750041P1:MQ         MQ   07.10.01.00 N 
QM_BK003:P750041P1:MQ            MQ   07.10.01.00 N 
QM_BK093:P750041P1:MQ            MQ   07.10.01.00 N 
QM_CEB:P750041P1:MQ              MQ   07.10.01.00 N 
QM_CEBZM00:P750041P1:MQ          MQ   07.10.01.00 N 
QM_CRC_10003030007_0:P750041P:MQ MQ   07.10.01.00 N 
QM_CRC_B10711000H000:P750041P:MQ MQ   07.10.01.00 N 
QM_HGJM_CEB:P750041P1:MQ         MQ   07.10.01.00 N 
QM_PICP_303100000006:P750041P:MQ MQ   07.10.01.00 N 
QM_RM_BK093:P750041P1:MQ         MQ   07.10.01.00 N 
ebisdb:P750043P1:RZ              RZ   06.31.02.02 Y 
QMEMBFE:P750043P1:MQ             MQ   07.10.01.00 Y 
QMFXPS:P750043P1:MQ              MQ   07.10.01.00 Y 
QMJGQZ:P750043P1:MQ              MQ   07.10.01.00 Y 
QMSWIFT:P750043P1:MQ             MQ   07.10.01.00 Y 
QM_BANK0007:P750043P1:MQ         MQ   07.10.01.00 Y 
QM_BK003:P750043P1:MQ            MQ   07.10.01.00 Y 
QM_BK093:P750043P1:MQ            MQ   07.10.01.00 Y 
QM_CEB:P750043P1:MQ              MQ   07.10.01.00 Y 
QM_CEBZM00:P750043P1:MQ          MQ   07.10.01.00 Y 
QM_CRC_10003030007_0:P750043P:MQ MQ   07.10.01.00 Y 
QM_CRC_B10711000H000:P750043P:MQ MQ   07.10.01.00 Y 
QM_HGJM_CEB:P750043P1:MQ         MQ   07.10.01.00 Y 
QM_PICP_303100000006:P750043P:MQ MQ   07.10.01.00 Y 
QM_RM_BK093:P750043P1:MQ         MQ   07.10.01.00 Y 
RZ:ebisdb-ebisdb-P750043P1:RDB   RZ   06.31.02.XX Y 
P750041P1:KUL                    UL   06.23.05.00 Y 
P750041P1:UA                     UM   06.23.01.00 Y 
P750041P1ASFSdp:UAGENT00         UA   06.00.00.00 Y 
P750041P1:N25_AIXEXT00           N2   06.00.05.XX Y 
FDS:P750041P1:UA                 UM   06.23.01.00 Y 
FDS_P750041P1ASFSdp:UAGENT00     UA   06.00.00.00 Y 
FDS_P750041P1:N10_FDS00          N1   06.00.01.XX Y 
P750041P1:M01_TUXEDO00           M0   06.00.00.XX Y 
EBISAPP:P750041P1:UA             UM   06.23.01.00 Y 
EBISAPP_P750041P1ASFSdp:UAGENT00 UA   06.00.00.00 Y 
EBISAPP_P750041P1:N76_EBIS00     N7   06.00.02.XX Y 
P750041P1:P04_PBMONEXT00         P0   06.00.02.XX Y 
P750041P1:M02_GOLDENGATEEXT00    M0   06.00.00.XX Y 
P750041P1:KUX                    UX   06.23.01.00 Y 
P750041P1:M03_APPMONEXT00        M0   06.00.00.XX Y 
P750041P1:P40_VCSEXT00           P4   06.00.00.XX Y 
BL680-135-DC:UA                  UM   06.23.01.00 Y 
BL680-135-DCASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:BL680-135-DC:NT          NT   06.23.01.00 Y 
SLWDB2:UA                        UM   06.23.01.00 Y 
SLWDB2ASFSdp:UAGENT00            UA   06.00.00.00 Y 
NIMS-APP-P08:LZ                  LZ   06.23.01.00 Y 
NIMS-APP-P08:KUL                 UL   06.23.05.00 Y 
NIMS-APP-P08:UA                  UM   06.23.01.00 Y 
NIMS-APP-P08ASFSdp:UAGENT00      UA   06.00.00.00 Y 
NIMS-APP-P08:N99_LINUXEXT00      N9   06.00.03.XX Y 
NIMS-APP-P08:P18_MYSQLEXT00      P1   06.00.00.XX Y 
NIMS-APP-P08:M03_APPMONEXT00     M0   06.00.00.XX Y 
NIMS-APP-P08:P40_VCSEXT00        P4   06.00.00.XX Y 
Primary:IIR-APP-P04:NT           NT   06.23.01.00 Y 
HP-BL685-188:UA                  UM   06.23.01.00 Y 
HP-BL685-188ASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:HP-BL685-188:NT          NT   06.23.01.00 Y 
EBIS-WEB-P05:M01_TUXEDO00        M0   06.00.00.XX Y 
FXM-WLAN-LOG:UA                  UM   06.23.01.00 Y 
FXM-WLAN-LOGASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:FXM-WLAN-LOG:NT          NT   06.23.01.00 Y 
NMS:NAS1:RZ                      RZ   06.31.00.00 Y 
NAS1:UA                          UM   06.23.01.00 Y 
nas1ASFSdp:UAGENT00              UA   06.00.00.00 Y 
Primary:NAS1:NT                  NT   06.23.01.00 Y 
RZ:NMS-NMS-NAS1:RDB              RZ   06.31.00.XX Y 
Primary:PLR-APP-P02:NT           NT   06.23.01.00 Y 
PLR-APP-T02:UA                   UM   06.23.01.00 Y 
PLR-APP-T02ASFSdp:UAGENT00       UA   06.00.00.00 Y 
Primary:CCR-APP-P02:NT           NT   06.23.01.00 Y 
CCR-APP-P02:UA                   UM   06.23.01.00 Y 
CCR-APP-P02ASFSdp:UAGENT00       UA   06.00.00.00 Y 
Primary:BL68-585:NT              NT   06.23.01.00 Y 
BJUMP01:UA                       UM   06.23.01.00 Y 
BJUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
BJUMP01:KUL                      UL   06.23.05.00 Y 
BJUMP01:LZ                       LZ   06.30.06.00 Y 
BL680-13:UA                      UM   06.23.01.00 Y 
bl680-13ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl680-13:P38_WINEXT00            P3   06.00.00.XX Y 
Primary:BL680-13:NT              NT   06.23.01.00 Y 
WIN-OVIBEFFNQ5B:UA               UM   06.23.01.00 Y 
WIN-OVIBEFFNQ5BASFSdp:UAGENT00   UA   06.00.00.00 Y 
Primary:WIN-OVIBEFFNQ5B:NT       NT   06.23.01.00 Y 
BL680-17:UA                      UM   06.23.01.00 Y 
bl680-17ASFSdp:UAGENT00          UA   06.00.00.00 Y 
bl680-17:P38_WINEXT00            P3   06.00.00.XX Y 
Primary:BL680-17:NT              NT   06.23.01.00 Y 
ZHITUMP05:LZ                     LZ   06.23.01.00 Y 
EBMP-APP-P02:LZ                  LZ   06.23.01.00 Y 
CDUMP01:UA                       UM   06.23.01.00 Y 
CCUMP01:UA                       UM   06.23.01.00 Y 
CCUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
CDUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
CSUMP01:UA                       UM   06.23.01.00 Y 
CSUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
HHHTUMP01:UA                     UM   06.23.01.00 Y 
HHHTUMP01ASFSdp:UAGENT00         UA   06.00.00.00 Y 
HKUMP01:UA                       UM   06.23.01.00 Y 
DLUMP01:UA                       UM   06.23.01.00 Y 
HZUMP01:UA                       UM   06.23.01.00 Y 
HKUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
DLUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
HZUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
FZUMP01:UA                       UM   06.23.01.00 Y 
FZUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
CDUMP01:KUL                      UL   06.23.05.00 Y 
CSUMP01:KUL                      UL   06.23.05.00 Y 
HFUMP01:KUL                      UL   06.23.05.00 Y 
CCUMP01:KUL                      UL   06.23.05.00 Y 
HHHTUMP01:KUL                    UL   06.23.05.00 Y 
HKUMP01:KUL                      UL   06.23.05.00 Y 
HZUMP01:KUL                      UL   06.23.05.00 Y 
DLUMP01:KUL                      UL   06.23.05.00 Y 
FZUMP01:KUL                      UL   06.23.05.00 Y 
EBMP-APP-P02:UA                  UM   06.23.01.00 Y 
EBMP-APP-P02ASFSdp:UAGENT00      UA   06.00.00.00 Y 
EBMP-APP-P02:N50_EBMP00          N5   06.00.01.XX Y 
CSUMP01:LZ                       LZ   06.30.06.00 Y 
CDUMP01:LZ                       LZ   06.30.06.00 Y 
HHHTUMP01:LZ                     LZ   06.30.06.00 Y 
HFUMP01:LZ                       LZ   06.30.06.00 Y 
HZUMP01:LZ                       LZ   06.30.06.00 Y 
HKUMP01:LZ                       LZ   06.30.06.00 Y 
DLUMP01:LZ                       LZ   06.30.06.00 Y 
CCUMP01:LZ                       LZ   06.30.06.00 Y 
FZUMP01:LZ                       LZ   06.30.06.00 Y 
EBMCPAPP:EBMP-APP-P02:UA         UM   06.23.01.00 Y 
PAPP_EBMP-APP-P02ASFSdp:UAGENT00 UA   06.00.00.00 Y 
EBMP-APP-P02:N99_LINUXEXT00      N9   06.00.03.XX Y 
EBMCPAPP_EBMP-APP-P02:P12_EBMP00 P1   06.00.00.XX Y 
EBMP-APP-P02:M01_TUXEDO00        M0   06.00.00.XX Y 
EBMP-APP-P02:M03_APPMONEXT00     M0   06.00.00.XX Y 
ZHITUMP06:LZ                     LZ   06.23.01.00 Y 
EBMP-APP-P02:P40_VCSEXT00        P4   06.00.00.XX Y 
ZHITUMP07:LZ                     LZ   06.23.01.00 Y 
ZHITUMP08:LZ                     LZ   06.23.01.00 Y 
ZHITUMP09:LZ                     LZ   06.23.01.00 Y 
EBIS-APP-P07:UA                  UM   06.23.01.00 Y 
EBIS-APP-P07ASFSdp:UAGENT00      UA   06.00.00.00 Y 
BL685298:UA                      UM   06.23.01.00 Y 
bl685298ASFSdp:UAGENT00          UA   06.00.00.00 Y 
Primary:EBIS-APP-P07:NT          NT   06.23.01.00 Y 
Primary:BL685298:NT              NT   06.23.01.00 Y 
BL685651:UA                      UM   06.23.01.00 Y 
BL685651ASFSdp:UAGENT00          UA   06.00.00.00 Y 
CEB-RPTS-DA-T01:UA               UM   06.23.01.00 Y 
CEB-RPTS-DA-T01ASFSdp:UAGENT00   UA   06.00.00.00 Y 
Primary:CEB-RPTS-DA-T01:NT       NT   06.23.01.00 Y 
DOC-DA-T01:UA                    UM   06.23.01.00 Y 
DOC-DA-T01ASFSdp:UAGENT00        UA   06.00.00.00 Y 
Primary:DOC-DA-T01:NT            NT   06.23.01.00 Y 
Primary:BL685651:NT              NT   06.23.01.00 Y 
HP-BL685-646:UA                  UM   06.23.01.00 Y 
HP-BL685-646ASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:HP-BL685-646:NT          NT   06.23.01.00 Y 
WIN-HCFKP0ASFH1:UA               UM   06.23.01.00 Y 
WIN-HCFKP0ASFH1ASFSdp:UAGENT00   UA   06.00.00.00 Y 
Primary:WIN-HCFKP0ASFH1:NT       NT   06.23.01.00 Y 
HP-DL388-004:UA                  UM   06.23.01.00 Y 
HP-DL388-004ASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:HP-DL388-004:NT          NT   06.23.01.00 Y 
SCDM-AD-P02:SCDM-AD-P02:MSS      OQ   06.23.00.00 Y 
SCDM-AD-P02:UA                   UM   06.23.01.00 Y 
SCDM-AD-P02ASFSdp:UAGENT00       UA   06.00.00.00 Y 
Primary:SCDM-AD-P02:NT           NT   06.23.01.00 Y 
SCDM-AD-P04:UA                   UM   06.23.01.00 Y 
SCDM-AD-P04ASFSdp:UAGENT00       UA   06.00.00.00 Y 
HP-DL388-008:UA                  UM   06.23.01.00 Y 
HP-DL388-008ASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:HP-DL388-008:NT          NT   06.23.01.00 Y 
Primary:SCDM-AD-P04:NT           NT   06.23.01.00 Y 
HP-BL685-186:UA                  UM   06.23.01.00 Y 
HP-BL685-186ASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:HP-BL685-186:NT          NT   06.23.01.00 Y 
NIMS-APP-P10:UA                  UM   06.23.01.00 Y 
NIMS-APP-P10ASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:NIMS-APP-P10:NT          NT   06.23.01.00 Y 
HP-DL388-006:UA                  UM   06.23.01.00 Y 
HP-DL388-006ASFSdp:UAGENT00      UA   06.00.00.00 Y 
FTIS:FTRMS-DA-P03-10:RZ          RZ   06.31.02.02 Y 
Primary:HP-DL388-006:NT          NT   06.23.01.00 Y 
FWJB-DA-T02-101:UA               UM   06.23.01.00 Y 
FWJB-DA-T02-101ASFSdp:UAGENT00   UA   06.00.00.00 Y 
FTRMS-DA-P03-10:UA               UM   06.23.01.00 Y 
FTRMS-DA-P03-10ASFSdp:UAGENT00   UA   06.00.00.00 Y 
Primary:FTRMS-DA-P03-10:NT       NT   06.23.01.00 Y 
Primary:FWJB-DA-T02-101:NT       NT   06.23.01.00 Y 
HP-DL388-005:UA                  UM   06.23.01.00 Y 
HP-DL388-005ASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:HP-DL388-005:NT          NT   06.23.01.00 Y 
RZ:FTIS-FTIS-FTRMS-DA-P03-1:RDB  RZ   06.31.02.XX Y 
BL680004-FL:UA                   UM   06.23.01.00 Y 
BL680004-FLASFSdp:UAGENT00       UA   06.00.00.00 Y 
BL685632:LZ                      LZ   06.23.01.00 Y 
NAS-HQ2:UA                       UM   06.23.01.00 Y 
nas-hq2ASFSdp:UAGENT00           UA   06.00.00.00 Y 
Primary:NAS-HQ2:NT               NT   06.23.01.00 Y 
ORM-APP-P02:UA                   UM   06.23.01.00 Y 
ORM-APP-P02ASFSdp:UAGENT00       UA   06.00.00.00 Y 
Primary:ORM-APP-P01:NT           NT   06.23.01.00 Y 
AGW-RW-APPDATA:UA                UM   06.23.01.00 Y 
AGW-RW-APPDATAASFSdp:UAGENT00    UA   06.00.00.00 Y 
Primary:AGW-RW-APPDATA:NT        NT   06.23.01.00 Y 
BL685-637:UA                     UM   06.23.01.00 Y 
BL685-637ASFSdp:UAGENT00         UA   06.00.00.00 Y 
Primary:BL685-637:NT             NT   06.23.01.00 Y 
BL685-579:UA                     UM   06.23.01.00 Y 
BL685-579ASFSdp:UAGENT00         UA   06.00.00.00 Y 
Primary:BL685-579:NT             NT   06.23.01.00 Y 
DVS-APP-P05:UA                   UM   06.23.01.00 Y 
DVS-APP-P05ASFSdp:UAGENT00       UA   06.00.00.00 Y 
Primary:DVS-APP-P05:NT           NT   06.23.01.00 Y 
SJZUMP01:UA                      UM   06.23.01.00 Y 
SJZUMP01ASFSdp:UAGENT00          UA   06.00.00.00 Y 
NBUMP01:UA                       UM   06.23.01.00 Y 
NBUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
SYUMP01:UA                       UM   06.23.01.00 Y 
SYUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
SZUMP01:UA                       UM   06.23.01.00 Y 
SHZUMP01:UA                      UM   06.23.01.00 Y 
SZUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
SHZUMP01ASFSdp:UAGENT00          UA   06.00.00.00 Y 
KMUMP01:UA                       UM   06.23.01.00 Y 
KMUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
JNUMP01:UA                       UM   06.23.01.00 Y 
JNUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
QDUMP01:UA                       UM   06.23.01.00 Y 
QDUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
IAM-CASP-JXQ:LZ                  LZ   06.23.01.00 Y 
SJZUMP01:LZ                      LZ   06.30.06.00 Y 
LZUMP01:LZ                       LZ   06.30.06.00 Y 
NBUMP01:LZ                       LZ   06.30.06.00 Y 
SYUMP01:LZ                       LZ   06.30.06.00 Y 
SZUMP01:LZ                       LZ   06.30.06.00 Y 
QDUMP01:LZ                       LZ   06.30.06.00 Y 
JNUMP01:LZ                       LZ   06.30.06.00 Y 
SHZUMP01:LZ                      LZ   06.30.06.00 Y 
KMUMP01:LZ                       LZ   06.30.06.00 Y 
NCUMP01:UA                       UM   06.23.01.00 Y 
NCUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
IAM-CASP-JXQ:KUL                 UL   06.23.05.00 Y 
DVS-DBS-P08-101:UA               UM   06.23.01.00 Y 
DVS-DBS-P08-101ASFSdp:UAGENT00   UA   06.00.00.00 Y 
Primary:DVS-DBS-P08-101:NT       NT   06.23.01.00 Y 
APP-AD1:UA                       UM   06.23.01.00 Y 
app-ad1ASFSdp:UAGENT00           UA   06.00.00.00 Y 
Primary:APP-AD1:NT               NT   06.23.01.00 Y 
BL685557:UA                      UM   06.23.01.00 Y 
BL685557ASFSdp:UAGENT00          UA   06.00.00.00 Y 
Primary:BL685557:NT              NT   06.23.01.00 Y 
FAD-APP-P01:UA                   UM   06.23.01.00 Y 
FAD-APP-P01ASFSdp:UAGENT00       UA   06.00.00.00 Y 
NCUMP01:LZ                       LZ   06.30.06.00 Y 
Primary:FAD-APP-P01:NT           NT   06.23.01.00 Y 
NAS-BRANCH2:UA                   UM   06.23.01.00 Y 
nas-branch2ASFSdp:UAGENT00       UA   06.00.00.00 Y 
DOA-AW-P02:UA                    UM   06.23.01.00 Y 
Primary:NAS-BRANCH2:NT           NT   06.23.01.00 Y 
DOA-AW-P02ASFSdp:UAGENT00        UA   06.00.00.00 Y 
Primary:DOA-AW-P02:NT            NT   06.23.01.00 Y 
NAS-RW2:UA                       UM   06.23.01.00 Y 
nas-rw2ASFSdp:UAGENT00           UA   06.00.00.00 Y 
Primary:NAS-RW2:NT               NT   06.23.01.00 Y 
OASEV-DB-P02:UA                  UM   06.23.01.00 Y 
OASEV-DB-P02ASFSdp:UAGENT00      UA   06.00.00.00 Y 
Primary:OASEV-DB-P02:NT          NT   06.23.01.00 Y 
BL685684:UA                      UM   06.23.01.00 Y 
BL685684ASFSdp:UAGENT00          UA   06.00.00.00 Y 
Primary:BL685684:NT              NT   06.23.01.00 Y 
INSPUR-NF5280-227:LZ             LZ   06.30.06.00 Y 
INSPUR-NF5280-227:UA             UM   06.23.01.00 Y 
INSPUR-NF5280-227ASFSdp:UAGENT00 UA   06.00.00.00 Y 
EBMP-APP-P04:LZ                  LZ   06.23.01.00 Y 
EBMP-APP-P06:LZ                  LZ   06.23.01.00 Y 
EBMP-APP-P04:KUL                 UL   06.23.05.00 Y 
EBMP-APP-P06:KUL                 UL   06.23.05.00 Y 
EBMP-APP-P08:LZ                  LZ   06.23.01.00 Y 
EBMP-APP-P04:UA                  UM   06.23.01.00 Y 
EBMP-APP-P04ASFSdp:UAGENT00      UA   06.00.00.00 Y 
EBMP-APP-P04:N50_EBMP00          N5   06.00.01.XX Y 
EBMP-APP-P06:UA                  UM   06.23.01.00 Y 
EBMP-APP-P06ASFSdp:UAGENT00      UA   06.00.00.00 Y 
EBMP-APP-P06:N50_EBMP00          N5   06.00.01.XX Y 
EBMP-APP-P08:KUL                 UL   06.23.05.00 Y 
EBMCPAPP:EBMP-APP-P04:UA         UM   06.23.01.00 Y 
PAPP_EBMP-APP-P04ASFSdp:UAGENT00 UA   06.00.00.00 Y 
EBMP-APP-P04:N99_LINUXEXT00      N9   06.00.03.XX Y 
EBMCPAPP_EBMP-APP-P04:P12_EBMP00 P1   06.00.00.XX Y 
EBMCPAPP:EBMP-APP-P06:UA         UM   06.23.01.00 Y 
PAPP_EBMP-APP-P06ASFSdp:UAGENT00 UA   06.00.00.00 Y 
EBMP-APP-P06:N99_LINUXEXT00      N9   06.00.03.XX Y 
EBMCPAPP_EBMP-APP-P06:P12_EBMP00 P1   06.00.00.XX Y 
EBMP-APP-P08:UA                  UM   06.23.01.00 Y 
EBMP-APP-P08ASFSdp:UAGENT00      UA   06.00.00.00 Y 
EBMP-APP-P08:N50_EBMP00          N5   06.00.01.XX Y 
EBMP-APP-P04:M01_TUXEDO00        M0   06.00.00.XX Y 
EBMP-APP-P06:M01_TUXEDO00        M0   06.00.00.XX Y 
EBMCPAPP:EBMP-APP-P08:UA         UM   06.23.01.00 Y 
PAPP_EBMP-APP-P08ASFSdp:UAGENT00 UA   06.00.00.00 Y 
EBMP-APP-P08:N99_LINUXEXT00      N9   06.00.03.XX Y 
EBMCPAPP_EBMP-APP-P08:P12_EBMP00 P1   06.00.00.XX Y 
EBMP-APP-P04:M03_APPMONEXT00     M0   06.00.00.XX Y 
EBMP-APP-P08:M01_TUXEDO00        M0   06.00.00.XX Y 
EBMP-APP-P06:M03_APPMONEXT00     M0   06.00.00.XX Y 
FISREP:WIN-OCJTOOO0H62:RZ        RZ   06.31.02.02 Y 
Primary:WIN-OCJTOOO0H62:NT       NT   06.23.01.00 Y 
WIN-OCJTOOO0H62:UA               UM   06.23.01.00 Y 
WIN-OCJTOOO0H62ASFSdp:UAGENT00   UA   06.00.00.00 Y 
RZ:FISREP-FISREP-WIN-OCJTOO:RDB  RZ   06.31.02.XX Y 
EBMP-APP-P04:P40_VCSEXT00        P4   06.00.00.XX Y 
Primary:AGW-RW-APP2:NT           NT   06.23.01.00 Y 
AGW-RW-APP2:UA                   UM   06.23.01.00 Y 
AGW-RW-APP2ASFSdp:UAGENT00       UA   06.00.00.00 Y 
EBMP-APP-P06:P40_VCSEXT00        P4   06.00.00.XX Y 
EBMP-APP-P08:M03_APPMONEXT00     M0   06.00.00.XX Y 
OAS-APP-P05-101:UA               UM   06.23.01.00 Y 
OAS-APP-P05-101ASFSdp:UAGENT00   UA   06.00.00.00 Y 
Primary:OAS-APP-P05-101:NT       NT   06.23.01.00 Y 
EBMP-APP-P08:P40_VCSEXT00        P4   06.00.00.XX Y 
BL660151:UA                      UM   06.23.01.00 Y 
BL660151ASFSdp:UAGENT00          UA   06.00.00.00 Y 
Primary:BL660151:NT              NT   06.23.01.00 Y 
WXUMP01:UA                       UM   06.23.01.00 Y 
WXUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
TYUMP01:UA                       UM   06.23.01.00 Y 
TYUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
XAUMP01:UA                       UM   06.23.01.00 Y 
XAUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
WHUMP01:UA                       UM   06.23.01.00 Y 
WHUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
XMUMP01:UA                       UM   06.23.01.00 Y 
WLMQUMP01:UA                     UM   06.23.01.00 Y 
YCUMP01:UA                       UM   06.23.01.00 Y 
CQUMP01:UA                       UM   06.23.01.00 Y 
YCUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
XMUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
WLMQUMP01ASFSdp:UAGENT00         UA   06.00.00.00 Y 
CQUMP01ASFSdp:UAGENT00           UA   06.00.00.00 Y 
YTUMP01:KUL                      UL   06.23.05.00 Y 
WXUMP01:KUL                      UL   06.23.05.00 Y 
XAUMP01:KUL                      UL   06.23.05.00 Y 
TYUMP01:KUL                      UL   06.23.05.00 Y 
WLMQUMP01:KUL                    UL   06.23.05.00 Y 
WHUMP01:KUL                      UL   06.23.05.00 Y 
CQUMP01:KUL                      UL   06.23.05.00 Y 
YCUMP01:KUL                      UL   06.23.05.00 Y 
XMUMP01:KUL                      UL   06.23.05.00 Y 
YTUMPT01:LZ                      LZ   06.30.06.00 Y 
